DATE/TIME(America/Asuncion),Latitud,Longitud,Flow Rate Prop. BR,Flow Rate Prop. CNT,Flow Rate Prop. STB,Flow Rate Gen. BR,Flow Rate Gen. STB,Flow Carga Diario,Flow Carga Barcaza,Trip Volume Prop. BR,Trip Volume Prop. CNT,Trip Volume Prop. STB,Trip Volume Gen. BR,Trip Volume Gen. STB,Carga Diario,Carga Barcaza,TK 1 BR,TK 2 BR,TK 3 BR,TK 4 BR,TK 5 BR,TK Diario BR,TK 1 STB,TK 2 STB,TK 3 STB,TK 4 STB,TK 5 STB,TK Diario STB,RPM Prop. BR,RPM Prop. CNT,RPM Prop. STB,Velocidad,Caudal√≠metros Total,Remanencia Total,Estado,TK Gen AUX,Flow Rate Gen. AUX,Trip Volume Gen. AUX
15-04-2025 00:09:42,-27.307584762573242,-58.623233795166016,171.1,180.1,204.7,0.0,26.9,0.0,0.0,241389.0,204445.0,262886.0,41682.0,40017.0,806888.0,0.0,23544.444,1409.1738,1860.4234,2780.2374,18562.544,1147.95,23804.472999999998,1661.2737,2033.1872,2957.4273000000003,29899.52,1152.15,336.0,384.0,384.0,5.273576303834868,790419.0,111394.5858,1.0,581.782,0.0,16777215.0
15-04-2025 00:19:49,-27.300477981567383,-58.61590576171875,169.0,178.3,209.4,0.0,24.5,4692.6,0.0,241418.0,204475.0,262919.0,41682.0,40022.0,806927.0,0.0,23483.658000000003,1430.7207999999998,1837.5785999999998,2807.6378999999997,18562.544,1147.95,23804.472999999998,1684.9754,2056.032,2986.6545,29998.92,1058.9999999999998,336.0,368.0,384.0,7.461598900544779,790516.0,111431.4516,1.0,571.3074,0.0,16777215.0
15-04-2025 00:29:57,-27.29304313659668,-58.60939407348633,171.1,179.6,199.5,0.0,23.7,3.1,0.0,241449.0,204509.0,262957.0,41682.0,40026.0,807305.0,0.0,23422.872000000003,1409.1738,1837.5785999999998,2780.2374,18279.9188,1267.65,23740.31,1661.2737,2033.1872,2957.4273000000003,29899.52,1250.55,336.0,384.0,368.0,6.121990884535625,790623.0,111121.48080000002,1.0,581.782,0.0,16777215.0
15-04-2025 00:40:03,-27.282432556152344,-58.605709075927734,174.1,183.4,213.0,0.0,23.6,1677718.7,0.0,241478.0,204539.0,262992.0,41682.0,40030.0,807303.0,0.0,23483.658000000003,1409.1738,1837.5785999999998,2780.2374,18279.9188,1262.7,23804.472999999998,1684.9754,2033.1872,2986.6545,29899.52,1154.85,336.0,400.0,384.0,6.387893302330162,790721.0,111198.70870000002,1.0,581.782,0.0,16777215.0
15-04-2025 00:50:11,-27.275907516479492,-58.59968185424805,177.7,183.8,208.1,0.0,27.7,1677719.6,0.0,241507.0,204570.0,263027.0,41682.0,40034.0,807303.0,0.0,23483.658000000003,1430.7207999999998,1860.4234,2807.6378999999997,18492.76,1260.15,23804.472999999998,1684.9754,2056.032,2986.6545,29700.72,1051.2,336.0,384.0,384.0,5.592367322123965,790820.0,111201.18700000002,1.0,581.782,0.0,16777215.0
15-04-2025 01:00:18,-27.268720626831055,-58.59672927856445,175.7,184.0,208.7,0.0,23.6,0.0,0.0,241536.0,204601.0,263061.0,41682.0,40038.0,807303.0,0.0,23605.23,1452.2678,1860.4234,2807.6378999999997,18492.76,1257.6,23868.636000000002,1684.9754,2033.1872,2957.4273000000003,29601.32,950.4,336.0,384.0,384.0,4.820487901983027,790918.0,111153.647,1.0,581.782,0.0,16777215.0
15-04-2025 01:10:24,-27.261192321777344,-58.59691619873047,171.4,182.8,209.4,0.0,23.8,1677333.7,0.0,241565.0,204631.0,263096.0,41682.0,40042.0,807703.0,0.0,23544.444,1452.2678,1860.4234,2807.6378999999997,18206.6456,1252.65,23804.472999999998,1661.2737,2033.1872,2957.4273000000003,29407.49,1273.8,320.0,384.0,384.0,5.204256073238818,791016.0,110843.50190000002,1.0,581.782,0.0,16777215.0
15-04-2025 01:20:31,-27.25290870666504,-58.59668731689453,174.5,181.9,205.5,0.0,24.4,0.0,0.0,241593.0,204662.0,263131.0,41682.0,40046.0,807702.0,0.0,23605.23,1430.7207999999998,1837.5785999999998,2780.2374,18136.8616,1247.7,23804.472999999998,1684.9754,2056.032,2986.6545,29601.32,1175.55,336.0,384.0,384.0,5.2418848008154,791114.0,110929.11530000002,1.0,581.782,0.0,16777215.0
15-04-2025 01:30:38,-27.246131896972656,-58.59493637084961,173.4,181.9,209.2,0.0,28.1,1334.7,0.0,241622.0,204692.0,263165.0,41682.0,40051.0,807920.0,0.0,23544.444,1430.7207999999998,1794.7446,2780.2374,18136.8616,1242.7499999999998,23804.472999999998,1661.2737,2033.1872,2957.4273000000003,29407.49,1286.7,336.0,384.0,384.0,5.152796680995107,791212.0,110662.0916,1.0,581.782,0.0,16777215.0
15-04-2025 01:40:46,-27.23993682861328,-58.59178161621094,173.3,183.2,209.0,0.0,24.5,1676496.6,0.0,241651.0,204723.0,263200.0,41682.0,40055.0,808014.0,0.0,23605.23,1452.2678,1860.4234,2807.6378999999997,18136.8616,1240.2,23740.31,1661.2737,2033.1872,2957.4273000000003,29208.69,1284.15,336.0,400.0,384.0,4.244378335617205,791311.0,110558.9663,1.0,571.3074,0.0,16777215.0
15-04-2025 01:50:53,-27.23440933227539,-58.589317321777344,173.0,183.7,212.1,0.0,23.3,0.0,0.0,241679.0,204753.0,263238.0,41682.0,40059.0,808025.0,0.0,23605.23,1452.2678,1881.8404,2807.6378999999997,18206.6456,1235.2499999999998,23804.472999999998,1684.9754,2056.032,2957.4273000000003,29208.69,1203.9,336.0,384.0,400.0,3.962702980985985,791411.0,110686.1514,1.0,581.782,0.0,16777215.0
15-04-2025 01:59:59,-27.2283992767334,-58.589141845703125,173.7,184.9,211.5,0.0,24.1,1676515.8,0.0,241708.0,204784.0,263269.0,41682.0,40063.0,808178.0,0.0,23544.444,1452.2678,1860.4234,2807.6378999999997,18067.0776,1230.3,23804.472999999998,1661.2737,2033.1872,2957.4273000000003,29009.89,1266.0000000000002,336.0,400.0,400.0,4.573588810858245,791506.0,110276.1839,1.0,581.782,0.0,16777215.0
15-04-2025 02:10:06,-27.221513748168945,-58.59213638305664,173.0,185.1,206.7,0.0,27.2,0.0,0.0,241737.0,204815.0,263304.0,41682.0,40067.0,808169.0,0.0,23544.444,1475.9695,1881.8404,2807.6378999999997,17997.293599999997,1227.7499999999998,23804.472999999998,1661.2737,2010.3424,2957.4273000000003,29109.29,1165.2,336.0,384.0,384.0,4.5733476263641855,791605.0,110214.24919999999,1.0,571.3074,0.0,16777215.0
15-04-2025 02:20:13,-27.216516494750977,-58.597110748291016,173.7,183.6,212.0,0.0,23.2,0.0,0.0,241766.0,204845.0,263338.0,41682.0,40071.0,808169.0,0.0,23544.444,1475.9695,1903.2574,2864.2656,17997.293599999997,1222.8,23804.472999999998,1684.9754,2033.1872,2986.6545,29208.69,1061.55,336.0,400.0,400.0,4.643953898249405,791702.0,110358.86760000001,1.0,571.3074,0.0,16777215.0
15-04-2025 02:30:20,-27.2127742767334,-58.60352325439453,170.9,181.0,208.2,0.0,22.8,4680.1,0.0,241795.0,204876.0,263373.0,41682.0,40075.0,808177.0,0.0,23666.016,1475.9695,1924.6744,2864.2656,17927.5096,1220.2499999999998,23868.636000000002,1684.9754,2033.1872,2957.4273000000003,29303.12,963.3,336.0,400.0,384.0,4.644694354695268,791801.0,110460.6384,1.0,571.3074,0.0,16777215.0
15-04-2025 02:40:26,-27.208599090576172,-58.61033248901367,172.0,183.1,208.0,0.0,23.7,0.0,0.0,241824.0,204907.0,263408.0,41682.0,40079.0,808517.0,0.0,23666.016,1452.2678,1860.4234,2780.2374,17641.3952,1212.7499999999998,23868.636000000002,1684.9754,2056.032,2957.4273000000003,29208.69,1237.5,320.0,384.0,400.0,5.4539303378091954,791900.0,110197.6579,1.0,571.3074,0.0,16777215.0
15-04-2025 02:50:34,-27.20478630065918,-58.617774963378906,165.3,175.4,196.5,0.0,23.9,0.0,0.0,241852.0,204937.0,263442.0,41682.0,40083.0,808517.0,0.0,23605.23,1475.9695,1860.4234,2780.2374,17857.7256,1210.2,23868.636000000002,1661.2737,2033.1872,2930.0268,28910.49,1136.7,320.0,384.0,368.0,4.7618480804871,791996.0,109901.40700000002,1.0,571.3074,0.0,16777215.0
15-04-2025 03:00:41,-27.202964782714844,-58.625953674316406,169.6,181.1,202.9,0.0,23.3,1677710.4,0.0,241881.0,204967.0,263476.0,41682.0,40087.0,808727.0,0.0,23605.23,1430.7207999999998,1816.1616000000001,2751.0102,17571.6112,1202.85,23929.422000000002,1684.9754,2033.1872,2957.4273000000003,28910.49,1258.35,320.0,384.0,384.0,4.944399276180266,792093.0,109733.21770000001,1.0,581.782,0.0,16777215.0
15-04-2025 03:10:48,-27.201589584350586,-58.6341438293457,173.4,184.1,209.6,0.0,23.1,1677718.8,0.0,241909.0,204997.0,263510.0,41682.0,40091.0,808726.0,0.0,23544.444,1452.2678,1903.2574,2864.2656,17784.4524,1200.3,23868.636000000002,1684.9754,2033.1872,2957.4273000000003,28711.69,1162.5,336.0,400.0,400.0,4.734640850249936,792189.0,109749.1851,1.0,581.782,0.0,16777215.0
15-04-2025 03:20:55,-27.19947624206543,-58.6436767578125,163.9,175.7,207.1,0.0,22.9,0.0,0.0,241941.0,205031.0,263549.0,41682.0,40095.0,808726.0,0.0,23422.872000000003,1452.2678,1837.5785999999998,2780.2374,17784.4524,1195.35,23868.636000000002,1684.9754,2033.1872,2986.6545,28816.06,1046.1,320.0,384.0,384.0,5.584262925809448,792298.0,109469.07790000002,1.0,560.7066,0.0,16777215.0
15-04-2025 03:31:02,-27.196239471435547,-58.65225601196289,175.3,181.6,209.9,0.0,23.1,0.0,0.0,241969.0,205061.0,263583.0,41682.0,40099.0,808725.0,0.0,23544.444,1475.9695,1860.4234,2807.6378999999997,17857.7256,1195.35,23868.636000000002,1684.9754,2033.1872,2986.6545,28711.69,947.7,352.0,384.0,400.0,5.837559166047463,792394.0,109556.17550000001,1.0,581.782,0.0,16777215.0
15-04-2025 03:41:08,-27.191375732421875,-58.658695220947266,173.6,182.9,207.2,0.0,23.5,0.0,0.0,241998.0,205092.0,263618.0,41682.0,40103.0,809121.0,0.0,23605.23,1452.2678,1860.4234,2780.2374,17571.6112,1187.85,23929.422000000002,1684.9754,2056.032,2986.6545,28617.26,1268.7,336.0,384.0,384.0,4.994004656932276,792493.0,109571.97110000001,1.0,571.3074,0.0,16777215.0
15-04-2025 03:51:15,-27.185260772705078,-58.662757873535156,170.8,180.1,205.7,0.0,23.7,1677719.1,0.0,242027.0,205122.0,263653.0,41682.0,40107.0,809121.0,0.0,23605.23,1452.2678,1837.5785999999998,2780.2374,17641.3952,1185.3,23868.636000000002,1684.9754,2056.032,2986.6545,28617.26,1172.85,336.0,384.0,384.0,5.084522540423372,792591.0,109459.72430000002,1.0,571.3074,0.0,16777215.0
15-04-2025 04:01:22,-27.17793083190918,-58.66298294067383,172.2,182.0,209.8,0.0,27.5,0.0,0.0,242056.0,205152.0,263688.0,41682.0,40111.0,809120.0,0.0,23605.23,1475.9695,1881.8404,2835.0383999999995,17714.668400000002,1180.35,23868.636000000002,1661.2737,2033.1872,2957.4273000000003,28512.89,1064.1,336.0,384.0,384.0,4.430253549466258,792689.0,109361.91830000002,1.0,571.3074,0.0,16777215.0
15-04-2025 04:14:32,-27.169282913208008,-58.66193389892578,169.5,180.5,202.5,0.0,24.0,4617.7,0.0,242093.0,205192.0,263733.0,41682.0,40117.0,809150.0,0.0,23666.016,1430.7207999999998,1837.5785999999998,2780.2374,17571.6112,1172.85,23868.636000000002,1661.2737,2033.1872,2957.4273000000003,28617.26,942.6,320.0,384.0,384.0,3.838694502168498,792817.0,109110.7056,1.0,571.3074,0.0,16777215.0
15-04-2025 04:27:40,-27.161182403564453,-58.66162872314453,172.7,180.0,206.7,0.0,24.6,0.0,0.0,242130.0,205231.0,263778.0,41682.0,40122.0,809486.0,0.0,23605.23,1452.2678,1860.4234,2780.2374,17501.8272,1167.9,23929.422000000002,1684.9754,2100.2938,3045.1089,28319.06,1198.8,336.0,384.0,384.0,4.836197409589559,792943.0,109216.85330000002,1.0,571.3074,0.0,16777215.0
15-04-2025 04:39:48,-27.151397705078125,-58.66053771972656,172.7,183.4,207.3,0.0,22.8,0.0,0.0,242164.0,205268.0,263819.0,41682.0,40126.0,809485.0,0.0,23544.444,1452.2678,1837.5785999999998,2780.2374,17432.0432,1162.95,23804.472999999998,1684.9754,2100.2938,3045.1089,28319.06,1074.6,336.0,384.0,400.0,6.049586812305966,793059.0,108809.33950000002,1.0,571.3074,0.0,16777215.0
15-04-2025 04:51:57,-27.140338897705078,-58.65751647949219,176.3,184.1,209.2,0.0,24.7,0.0,0.0,242201.0,205308.0,263865.0,41682.0,40132.0,809485.0,0.0,23544.444,1475.9695,1860.4234,2807.6378999999997,17571.6112,1160.4,23868.636000000002,1684.9754,2078.8768,3015.8817000000004,28219.66,942.6,352.0,384.0,384.0,6.08814037249691,793188.0,108802.42330000001,1.0,571.3074,0.0,16777215.0
15-04-2025 05:04:06,-27.131593704223633,-58.65476989746094,175.2,180.9,212.5,0.0,24.8,4602.4,0.0,242236.0,205345.0,263907.0,41682.0,40137.0,809943.0,0.0,23544.444,1475.9695,1860.4234,2780.2374,17222.691199999997,1152.9,23868.636000000002,1684.9754,2056.032,2986.6545,28120.26,1286.7,336.0,384.0,400.0,4.464466199557605,793307.0,108611.2308,1.0,571.3074,0.0,16777215.0
15-04-2025 05:17:15,-27.125139236450195,-58.649681091308594,173.7,182.6,209.2,0.0,23.3,1677716.2,0.0,242273.0,205384.0,263952.0,41682.0,40142.0,810020.0,0.0,23544.444,1452.2678,1816.1616000000001,2751.0102,17152.9072,1145.4,23868.636000000002,1684.9754,2033.1872,2957.4273000000003,27921.46,1263.45,336.0,400.0,400.0,4.232989270918979,793433.0,108162.6341,1.0,571.3074,0.0,16777215.0
15-04-2025 05:30:23,-27.119354248046875,-58.64217758178711,173.7,185.4,209.2,0.0,24.0,4622.3,0.0,242308.0,205421.0,263994.0,41682.0,40148.0,810055.0,0.0,23544.444,1475.9695,1860.4234,2780.2374,17152.9072,1143.0,23868.636000000002,1684.9754,2033.1872,2986.6545,28020.86,1154.85,336.0,400.0,384.0,5.109879880683641,793553.0,108287.92660000002,1.0,581.782,0.0,16777215.0
15-04-2025 05:41:31,-27.114105224609375,-58.63172149658203,168.6,184.5,207.8,0.0,24.5,2083.1,0.0,242342.0,205458.0,264036.0,41682.0,40152.0,810293.0,0.0,23544.444,1452.2678,1837.5785999999998,2751.0102,16936.5768,1132.95,23868.636000000002,1684.9754,2033.1872,2986.6545,27921.46,1286.7,336.0,384.0,384.0,6.297975684878528,793670.0,108007.74789999999,1.0,571.3074,0.0,16777215.0
15-04-2025 05:55:41,-27.111278533935547,-58.619056701660156,170.9,180.9,211.2,0.0,23.6,1.3,0.0,242382.0,205500.0,264084.0,41682.0,40158.0,810274.0,0.0,23605.23,1475.9695,1837.5785999999998,2751.0102,16936.5768,1130.4,23804.472999999998,1661.2737,2033.1872,2957.4273000000003,28020.86,1154.85,336.0,384.0,400.0,5.200152571388704,793806.0,107940.1437,1.0,571.3074,0.0,16777215.0
15-04-2025 06:09:50,-27.11273765563965,-58.614158630371094,0.0,0.0,130.0,0.0,27.6,1677704.5,0.0,242396.0,205522.0,264109.0,41682.0,40164.0,810462.0,0.0,23301.3,1475.9695,1860.4234,2807.6378999999997,17222.691199999997,1125.45,23679.524000000005,1661.2737,2010.3424,2986.6545,27429.43,1284.15,0.0,0.0,336.0,0.016110279258732603,793873.0,107416.154,0.0,571.3074,0.0,16777215.0
15-04-2025 06:19:58,-27.112424850463867,-58.61228942871094,0.0,50.7,99.5,0.0,26.5,1677720.6,0.0,242395.0,205531.0,264128.0,41682.0,40169.0,810479.0,0.0,23422.872000000003,1497.5165,1860.4234,2835.0383999999995,17292.4752,1123.05,23679.524000000005,1661.2737,2033.1872,2986.6545,27528.83,1271.25,0.0,272.0,320.0,1.3148396247673202,793905.0,107752.80150000003,0.0,560.7066,0.0,16777215.0
15-04-2025 06:30:05,-27.1120548248291,-58.61017990112305,0.0,55.3,103.5,0.0,24.5,1677501.5,0.0,242395.0,205539.0,264145.0,41682.0,40174.0,810518.0,0.0,23362.086,1475.9695,1860.4234,2807.6378999999997,17292.4752,1115.55,23740.31,1661.2737,2033.1872,2986.6545,27330.03,1286.7,0.0,256.0,320.0,1.2685758015252817,793935.0,107523.60480000002,0.0,571.3074,0.0,16777215.0
15-04-2025 06:39:11,-27.1116943359375,-58.609188079833984,62.8,0.0,63.6,0.0,24.1,1676385.6,0.0,242399.0,205543.0,264154.0,41682.0,40177.0,810545.0,0.0,23301.3,1497.5165,1860.4234,2807.6378999999997,17222.691199999997,1113.0,23679.524000000005,1684.9754,2033.1872,2986.6545,27429.43,1289.3999999999999,240.0,0.0,272.0,0.0,793955.0,107477.0475,0.0,571.3074,0.0,16777215.0
15-04-2025 06:49:18,-27.11128807067871,-58.608036041259766,170.7,180.7,209.1,0.0,24.4,4586.0,0.0,242416.0,205553.0,264172.0,41682.0,40181.0,810598.0,0.0,23483.658000000003,1387.6268000000002,1860.4234,2780.2374,17152.9072,1108.05,23740.31,1661.2737,2010.3424,2957.4273000000003,27230.63,1281.6,336.0,384.0,384.0,2.369799617960024,794004.0,107225.79360000002,1.0,571.3074,0.0,16777215.0
15-04-2025 06:59:25,-27.10896110534668,-58.59990310668945,173.3,183.6,208.7,0.0,25.7,4535.8,0.0,242444.0,205583.0,264207.0,41682.0,40185.0,810698.0,0.0,23544.444,1387.6268000000002,1860.4234,2780.2374,17079.634000000002,1100.55,23929.422000000002,1684.9754,2033.1872,2957.4273000000003,27230.63,1284.15,336.0,384.0,400.0,4.9416558112387685,794101.0,107454.48950000001,1.0,581.782,0.0,16777215.0
15-04-2025 07:09:31,-27.107595443725586,-58.591949462890625,175.1,182.5,214.3,0.0,24.1,1676500.4,0.0,242473.0,205614.0,264243.0,41682.0,40189.0,810786.0,0.0,23483.658000000003,1387.6268000000002,1860.4234,2780.2374,17079.634000000002,1098.0,23740.31,1684.9754,2010.3424,2957.4273000000003,27330.03,1286.7,336.0,384.0,400.0,4.997173853983202,794201.0,107270.6721,1.0,571.3074,0.0,16777215.0
15-04-2025 07:19:38,-27.10660743713379,-58.5833625793457,175.1,182.1,207.4,0.0,23.5,1676488.1,0.0,242502.0,205644.0,264278.0,41682.0,40193.0,810876.0,0.0,23483.658000000003,1409.1738,1881.8404,2807.6378999999997,17079.634000000002,1093.05,23740.31,1684.9754,2033.1872,2986.6545,27230.63,1286.7,336.0,384.0,400.0,5.583867855189978,794299.0,107288.75860000002,1.0,571.3074,0.0,16777215.0
15-04-2025 07:29:45,-27.1082763671875,-58.57463455200195,170.9,183.8,211.1,0.0,23.5,1676497.2,0.0,242531.0,205674.0,264313.0,41682.0,40197.0,810974.0,0.0,23544.444,1387.6268000000002,1860.4234,2780.2374,17079.634000000002,1090.5,23868.636000000002,1706.5223999999998,2056.032,2986.6545,27136.2,1286.7,336.0,384.0,400.0,5.608702946223155,794397.0,107354.91790000001,1.0,571.3074,0.0,16777215.0
15-04-2025 07:39:52,-27.111583709716797,-58.56636428833008,166.1,182.5,205.0,0.0,28.5,1676329.6,0.0,242560.0,205705.0,264348.0,41682.0,40202.0,811074.0,0.0,23483.658000000003,1387.6268000000002,1860.4234,2807.6378999999997,17079.634000000002,1085.7,23804.472999999998,1706.5223999999998,2056.032,3015.8817000000004,27036.8,1289.3999999999999,336.0,384.0,368.0,5.831231223075082,794497.0,107185.0966,1.0,571.3074,0.0,16777215.0
15-04-2025 07:50:00,-27.112585067749023,-58.55695343017578,179.8,183.5,206.9,0.0,24.0,3462.2,0.0,242591.0,205738.0,264385.0,41682.0,40206.0,811165.0,0.0,22321.97,1430.7207999999998,1903.2574,2780.2374,17641.3952,1085.7,23740.31,1684.9754,2010.3424,2957.4273000000003,26246.57,1281.6,352.0,400.0,384.0,5.519834000514068,794602.0,105655.8133,1.0,571.3074,0.0,16777215.0
15-04-2025 08:00:07,-27.104778289794922,-58.55451202392578,171.8,182.7,214.5,0.0,24.1,1676100.0,0.0,242620.0,205768.0,264419.0,41682.0,40210.0,811267.0,0.0,23483.658000000003,1387.6268000000002,1860.4234,2780.2374,17152.9072,1075.6499999999999,23804.472999999998,1684.9754,2033.1872,2957.4273000000003,26639.2,1289.3999999999999,336.0,384.0,400.0,4.787898002437735,794699.0,106730.9477,1.0,581.782,0.0,16777215.0
15-04-2025 08:10:14,-27.096818923950195,-58.55664825439453,173.0,181.6,212.2,0.0,27.6,1676479.3,0.0,242649.0,205798.0,264454.0,41682.0,40214.0,811360.0,0.0,23483.658000000003,1387.6268000000002,1903.2574,2835.0383999999995,17079.634000000002,1070.7,23868.636000000002,1684.9754,2033.1872,2957.4273000000003,26639.2,1286.7,352.0,384.0,400.0,5.20305903324402,794797.0,106801.3479,1.0,571.3074,0.0,16777215.0
15-04-2025 08:20:21,-27.088735580444336,-58.55808639526367,172.7,179.6,215.0,0.0,23.7,642.2,0.0,242677.0,205828.0,264489.0,41682.0,40219.0,811455.0,0.0,23483.658000000003,1409.1738,1794.7446,2807.6378999999997,17152.9072,1068.1499999999999,23740.31,1684.9754,2033.1872,2986.6545,26539.8,1289.3999999999999,336.0,384.0,400.0,5.242751205525423,794895.0,106561.90600000002,1.0,571.3074,0.0,16777215.0
